comment,label
بنده تعمیرکار لوازم خانگی هستم، فرق بین جنس خوب و بد رو میدونم، الحق که جزو معدود لوازم خانگی خوب بین ایرانی‌هاست، قدرت پرتاب خوبی داره، صدای کمی داره، برخلاف نظر برخی دوستان حتی در دور تند هم صدای کمی داره، فیلمش رو می‌ذارم خودتون ببینید و بشنوید، موتور ترموفیوز داره، طوری که وقتی موتور به منطقه‌ی داغ شدن خطرناک برسه، خود فیوز موقتا موتور رو خاموش می‌کنه که واقعا آفرین داره این فکر تولید کننده، حتما و حتما استفاده‌ش رو توصیه می‌کنم,2
پنکه خودش خوبه ولی با هزینه پستی ۵۰ تومن بعداز ۱۴ روز بدستم رسید هم هزینه پستی بالا میگیرن هم خدماتش اینطوریه,2
استفاده تک نفره,2
جا کم میگیره و پرقدرته و سبک هم هست,2
خوبه نصبت به قیمتش,2
خوبه … …..,2
تند و کندش جابجاست,2
من تازه این فن رومیزی رو خریدم و همه‌چیش خوب و راضی کنندست فقط زمان روشن شدن همونجوری که بقیه هم گفتن از دور بالا شروع به کار میکنه و حدودا تا ۱۰۰ سانتی‌متری وزش قابل قبولی داره,2
محصول فوق‌العاده ایه پیشنهاد میشه بخونین,2
خوب تنها ایرادش عدم چرخش پنکه و پایه ثابت بودن آن است.,2
درحد قیمتش بهترین گزینه هستش,2
با این قیمت فوق‌العاده هست احتمالا یکی دیگه هم بخرم,2
پرتاب یاد خوزی داره. و بی‌صدا.,2
تازه بدستم رسیده فعلاکه عالیه گذر زمان کاراییشو نشون میده امیدوارم که خوب باشه همیشه خوب کارکنه فقط درجه سرعتش فک می‌کنم برعکسه,2
بیشتر از ۱ ساله دارمش خوب بود فقط وقتی می‌خوای روشنش کنی اول با بالاترین سرعت کار می‌کنه باید ولوم رو بچرخونی تا سرعتش کم بشه در کل خوبه,2
یک دستگاه جم و جور و با باد خوب وقابل قبول برا جاهایی که کمبود جا داری بسیار خوش‌ساخت قیمت مناسبه عالی و بسیار زیبا ممنون از دیجی کالا,2
این پنکه شبانه‌روزی در ۹ ماه در حال کار کردنه ۳ بار هم از روی میز افتاده و هیچیش نشده با درجه ۳ که کم‌ترین سرعت‌اش صدای زیادی هم نداره,2
سبک و کم صدا قابل‌حمل,2
دست سازنده ایرانی درد نکنه,2
عالی برای مواقعی که نمی‌خوای کولر بزنی,2
من این محصول رو تابستون برای یه جای به شدت گرم و بی‌هوا با حدود ۹ متر فضا خریدم و خیلی کار راه‌انداز و راضی‌کننده بود. تمام مدت هم سالم کار می‌کرد، در کل به خصوص با توجه به قیمتش توصیه می‌کنم,2
عالیه، قدرتش خوبه,2
خیلی کاربرد داره، ما جلوی کولر گازی پنجره‌ای می‌ذاریم تا پرتاب بادش رو بیشتر کنه و همینطور چون سایزش خوبه می‌تونید با خودتون مسافرت ببرید و استفاده کنید,2
عالیه من برای سالن زیبایی گرفتم پرتاب بادش خوبه ممنون از دیجیکالا,2
از نظر ظاهری و بسته بندی سالم هست و خیلی باد خوبی داره از زیاد به کم میاد. و راحت میشه روی میز بزارید. پیشنهاد میشه,2
وسیله‌ای ارزان اما به شدت کاربدی,2
عالیه. کاربردی. قیمتش هم خوبه,2
سلام. خیلی خوشگل و نازه. با وجود کوچکی راندمان مناسبی داره. من تو آشپزخانه قرار دادمش و در فصول گرم با توجه به شکل منزل مون چرخش باد کولر در آشپزخانه مناسب نبود و حالا این ضعف به راحتی برطرف میشه. ممنون از دی جی و پرسنل محرمش. خیلی نانازه، ,2
برای محیط‌های کوچک مناسب بوده و کیفیت خوبی دارد,2
قطع کن خودکار داره زیادی داغ بشع موتورش خودش چند دقیقه استراحت میده و قطع می‌کنه جریان رو تا نسوزه گارانتی یک ساله داره و بسیار عالیه,2
نسبت به قیمت کار راه بندازه,2
یکساله دارمش عالیه,2
برای کاری که من لازم داشتم که گرداندن هوا تو فضای کوچک و خفه بود عالیه,2
خوب و کار راه اندازه,2
نسبت به قیمتش عالی,2
نسبت به مبلغش خوبه,2
فکر می‌کردم صدای کمتری داره - یه لرزش داره و وقتی روی میز چوبی باشه یه کم صدای میز در میاد ولی در کل خوبه و پیشنهاد میشه,2
واقعا قدرت پرتاب خیلی خوبی داره من موقع درس خوندن ازش استفاده می‌کنم صداش هم اصلا رو مخ نیست,2
در کل بد نیست,1
مدتی است که دارم از این پنکه استفاده می‌کنم یکی از خرید‌هایی است که کاملا ازش راضیم کم صدا و علی‌رغم ظاهرش بسیار پر قدرت - ممنون از تولید کننده و دیجی کالا,2
کار راه بندازه,1
برای روی میز محل کار عالیه,2
برای فضای کوچک مثل اتاق‌خواب مناسب است اما خیلی توقع زیادی ازش نباید داشت,1
پیشنهاد می‌کنم کارم رو راه انداخت تابستون کمتر گرما کشیدم,2
برای روی میز و تغییر هوای اطراف خوبه. ولی فضا رو نمیتونه خنک کنه,2
سایز متناسب با اطلاعات بود و کار می‌کرد ولی بسته ضربه خورده بود و ممکن بود پنکه خراب بشه. درکل جدای اینکه کلیدهارو جابجا وصل کردن، بد نیست..,1
کم صدا و با کیفیت,2
عالی و با کیفیت به نسبت پولی که می‌دید خوبه,2
واقعا عالیه در کتابخانه جا گذاشته بودم. تا ۱۲ ساعت روشن بود هیچی‌اش نشد.,2
خرید با قیمت مناسب و تحویل به موقع,2
کم صدا و مناسب,2
به نظر من خیلی به کار میاد، خصوصا دور کندش که تقریبا هیچ صدایی نداره. اما یک موردی داره، مال من‌بعد از ۳ یا ۴ ساعت کار مداوم (روی تند‌ترین حالت) خاموش شد! فک کردم سوخته اما به محض سرد شدن درست شد. و ب نظرم طبیعیه. البته تو زمستان اینطوری نیست! بخرید مردم:),2
کار راه‌انداز و سبک است من برای خنک نگه‌داشتن سرور شرکت خریدمش,2
عاشقشم یکی دوسال پیش خریدم شب تا صبح روشن بود و هنوز مثل روز اولشه,2
برا اتاقم گرفتم عالیه روی دور کند به نظر من خیلی بهتره استفاده بشه,2
حدود ۲ سال پیش خریدم حدود ۲۰۰ تومن تا الان مشکلی نداشته کیفیتش خوبه فقط اگه چند ساعت یکسره کار کنه خاموش میشه باید از برق در بیارید و دوباره بزنید,2
نسبت به قیمتش خوب بود,2
اندازه قیمتش می‌ارزه، اگه نمیخوایین خیلی هزینه کنین گزینه خوبیه.,2
یکم صداش زیاده ولی در کل خوبه,2
هم خوش قیمت هم عالی هم بدون صدا یکی از بهترین خریدام بوده از دیجی,2
برای اتاق کوچک خوبه و سرد میکنه,2
خوبه نسبت به قیمت من ۵۰۰ گرفتم البته,2
هر اتاقی نیاز داره یدونه از اینا داشته باشه,2
خیلی راضیم برای کارم خریدم,2
برای فصل تابستون به عنوان رو میزی و یا حتی برای باد زدن کباب عالیه و من در کل خیلی به خاطر جمع و جور بودنش دوسش دارم,2
پنکه خوبیه اگه نزدیکت باشه عالیه اگه دور‌تر باید تو سرعت بیشتر بزاری,2
پرتاب باد خوبی داره,2
پنکه جمع و جور و با کیفیتی هست و واقعا کاربردی,2
حدودا ۶ ماهه که خریدم و تقریبا هر روز روشنه هیچ مشکلی نداره واقعا نسبت به قیمت ارزش خرید داره فقط درستش این بود که بعد از روشن شدن به ترتیب از سرعت پایین به سرعت بیشتر تنظیم شود که برعکسه با دور ۳ روشن میشه و به دور ۱ که کمترین هست میرسه,2
